sample_id,map_id,tx_id,ratio,sample_count,nmse,rmse_db,mae_db,time_sec,fig_path
s014_tx30,14,30,0.001,46,0.06518211326883738,9.876765507494655,6.7461416586825855,0.37897270000030403,kriging_results_of_train\s014_tx30\map14_tx30_ratio0_0010.png
s014_tx36,14,36,0.001,46,0.05914105515542992,8.995222701043064,5.989109627732474,0.36903459999939514,kriging_results_of_train\s014_tx36\map14_tx36_ratio0_0010.png
s014_tx41,14,41,0.001,46,0.10579017846887985,10.10288596548465,6.899510963667322,0.35696509999979753,kriging_results_of_train\s014_tx41\map14_tx41_ratio0_0010.png
s014_tx42,14,42,0.001,46,0.10658351297981772,10.130729569581003,6.844631218039439,0.3840878999999404,kriging_results_of_train\s014_tx42\map14_tx42_ratio0_0010.png
s014_tx44,14,44,0.001,46,0.06395340670935797,9.008707788655249,6.115731430702894,0.3698028999997405,kriging_results_of_train\s014_tx44\map14_tx44_ratio0_0010.png
s014_tx45,14,45,0.001,46,0.07244004424479512,9.919391562893138,7.067781651525143,0.34938360000069224,kriging_results_of_train\s014_tx45\map14_tx45_ratio0_0010.png
s014_tx48,14,48,0.001,46,0.05907160423734138,8.178885134855106,5.672160897719151,0.4178474999998798,kriging_results_of_train\s014_tx48\map14_tx48_ratio0_0010.png
s014_tx51,14,51,0.001,46,0.06134808836942568,8.731106633638742,6.1577506881216495,0.3712882999998328,kriging_results_of_train\s014_tx51\map14_tx51_ratio0_0010.png
s014_tx55,14,55,0.001,46,0.06364412204082524,8.442471687342719,5.6820335985764565,0.43113699999958044,kriging_results_of_train\s014_tx55\map14_tx55_ratio0_0010.png
s014_tx60,14,60,0.001,46,0.06314756244722906,9.323709200689137,6.377509792817431,0.34958069999993313,kriging_results_of_train\s014_tx60\map14_tx60_ratio0_0010.png
s014_tx76,14,76,0.001,46,0.09716609251367561,10.38098942887386,7.059667470677078,0.35025299999961135,kriging_results_of_train\s014_tx76\map14_tx76_ratio0_0010.png
s014_tx77,14,77,0.001,46,0.06714427482074967,9.57830471508478,6.606728166384697,0.37032079999971756,kriging_results_of_train\s014_tx77\map14_tx77_ratio0_0010.png
s030_tx01,30,1,0.001,44,0.06499858244902414,7.820971668300546,5.575318721284284,0.32909620000009454,kriging_results_of_train\s030_tx01\map30_tx1_ratio0_0010.png
s030_tx08,30,8,0.001,44,0.08382068347769722,8.922664638708847,5.952012756288653,0.31902979999995296,kriging_results_of_train\s030_tx08\map30_tx8_ratio0_0010.png
s030_tx11,30,11,0.001,44,0.09025210118795456,9.065531546028218,6.135159697644823,0.3303941999993185,kriging_results_of_train\s030_tx11\map30_tx11_ratio0_0010.png
s030_tx19,30,19,0.001,44,0.06345836725888522,8.779853814013158,5.711285833681792,0.3432377999997698,kriging_results_of_train\s030_tx19\map30_tx19_ratio0_0010.png
s030_tx23,30,23,0.001,44,0.09526778763487717,8.59964479086482,5.663948699167265,0.34819320000042353,kriging_results_of_train\s030_tx23\map30_tx23_ratio0_0010.png
s030_tx24,30,24,0.001,44,0.0803024261031802,8.89778050514772,5.753992995685489,0.35108239999954094,kriging_results_of_train\s030_tx24\map30_tx24_ratio0_0010.png
s030_tx25,30,25,0.001,44,0.0783565332891927,9.39441013616622,6.297819909977878,0.3391494999996212,kriging_results_of_train\s030_tx25\map30_tx25_ratio0_0010.png
s030_tx27,30,27,0.001,44,0.06839342221046793,7.676856952321222,4.946695063207787,0.3325684999999794,kriging_results_of_train\s030_tx27\map30_tx27_ratio0_0010.png
s030_tx28,30,28,0.001,44,0.0835109235554768,10.330640892285786,6.987231645433524,0.33454509999955917,kriging_results_of_train\s030_tx28\map30_tx28_ratio0_0010.png
s030_tx33,30,33,0.001,44,0.0538681378183919,8.21804281619622,5.169023872469965,0.33108379999976023,kriging_results_of_train\s030_tx33\map30_tx33_ratio0_0010.png
s030_tx34,30,34,0.001,44,0.06566582779172205,8.105270269691786,5.1862623199531726,0.3498749999998836,kriging_results_of_train\s030_tx34\map30_tx34_ratio0_0010.png
s030_tx37,30,37,0.001,44,0.09838581056475487,8.764481055479793,5.965570886298744,0.33102379999945697,kriging_results_of_train\s030_tx37\map30_tx37_ratio0_0010.png
s030_tx38,30,38,0.001,44,0.06916815035223989,7.4915402506303845,4.879359399263182,0.3408942999994906,kriging_results_of_train\s030_tx38\map30_tx38_ratio0_0010.png
s030_tx46,30,46,0.001,44,0.0753572966319129,9.088767238252487,5.760236200386114,0.32406970000010915,kriging_results_of_train\s030_tx46\map30_tx46_ratio0_0010.png
s030_tx51,30,51,0.001,44,0.07002552448947637,9.307182274727902,6.252374508299343,0.3297425000000658,kriging_results_of_train\s030_tx51\map30_tx51_ratio0_0010.png
